Incident Year,Incident Month,Region,FAA Region,Operator,Flight Phase,Aircraft Damage
2000,9,NORTHEAST,AEA,COMMERCIAL,CLIMB,0
2000,1,WEST,AWP,COMMERCIAL,CLIMB,0
2000,2,SOUTHWEST,AWP,COMMERCIAL,APPROACH,0
2000,7,MIDWEST,AGL,GOVERNMENT,TAKEOFF RUN,0
2000,1,WEST,ANM,COMMERCIAL,APPROACH,0
2000,1,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
2000,3,NORTHEAST,AEA,COMMERCIAL,DESCENT,0
2000,7,NORTHEAST,ANE,GOVERNMENT,APPROACH,0
2000,8,NORTHEAST,ANE,BUSINESS,LANDING ROLL,0
2000,7,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,0
2000,12,MIDWEST,AGL,COMMERCIAL,APPROACH,0
2000,10,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
2000,9,MIDWEST,AGL,GOVERNMENT,APPROACH,0
2000,3,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
2000,10,SOUTHEAST,ASO,COMMERCIAL,DESCENT,0
2000,8,WEST,ANM,COMMERCIAL,TAKEOFF RUN,0
2000,7,NORTHEAST,ANE,COMMERCIAL,APPROACH,0
2000,5,WEST,ANM,COMMERCIAL,DESCENT,0
2000,9,SOUTHWEST,ASW,COMMERCIAL,APPROACH,0
2000,11,NORTHEAST,ANE,COMMERCIAL,CLIMB,0
2000,8,WEST,ANM,SHIPPING,CLIMB,0
2000,10,WEST,AAL,COMMERCIAL,LANDING ROLL,0
2000,10,WEST,ANM,COMMERCIAL,APPROACH,0
2000,10,SOUTHEAST,ASO,COMMERCIAL,CLIMB,0
2000,10,SOUTHEAST,AEA,COMMERCIAL,DESCENT,0
2000,4,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,0
2000,12,WEST,ANM,COMMERCIAL,LANDING ROLL,0
2000,8,SOUTHEAST,ASW,COMMERCIAL,CLIMB,0
2000,5,NORTHEAST,ANE,COMMERCIAL,APPROACH,0
2000,9,SOUTHWEST,ASW,COMMERCIAL,LANDING ROLL,0
2000,4,SOUTHEAST,ASO,SHIPPING,APPROACH,0
2000,8,MIDWEST,AGL,BUSINESS,LANDING ROLL,0
2000,6,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
2000,9,WEST,AWP,COMMERCIAL,APPROACH,0
2000,7,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,0
2000,9,MIDWEST,AGL,COMMERCIAL,APPROACH,0
2000,1,WEST,AWP,COMMERCIAL,LANDING ROLL,0
2000,12,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,0
2000,5,SOUTHWEST,ASW,COMMERCIAL,LANDING ROLL,0
2000,10,SOUTHEAST,ASO,COMMERCIAL,APPROACH,0
2000,9,WEST,AAL,COMMERCIAL,TAKEOFF RUN,0
2000,11,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,0
2000,3,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
2000,5,SOUTHEAST,AEA,COMMERCIAL,APPROACH,0
2000,6,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,0
2000,10,MIDWEST,AGL,COMMERCIAL,CLIMB,0
2000,11,SOUTHWEST,ASW,COMMERCIAL,DESCENT,0
2000,11,NORTHEAST,ANE,GOVERNMENT,APPROACH,0
2000,11,SOUTHWEST,ASW,COMMERCIAL,APPROACH,0
2000,6,MIDWEST,AGL,COMMERCIAL,LANDING ROLL,0
2000,9,WEST,AWP,COMMERCIAL,ARRIVAL,0
2000,9,WEST,AWP,COMMERCIAL,APPROACH,0
2000,5,NORTHEAST,AEA,COMMERCIAL,APPROACH,0
2000,5,SOUTHEAST,AEA,COMMERCIAL,DESCENT,0
2000,8,SOUTHWEST,ASW,COMMERCIAL,TAKEOFF RUN,0
2000,1,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,0
2000,7,WEST,ANM,COMMERCIAL,TAKEOFF RUN,0
2000,6,WEST,ANM,COMMERCIAL,TAKEOFF RUN,0
2001,1,WEST,AWP,COMMERCIAL,APPROACH,1
2001,1,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,1
2001,1,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
2001,1,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
2001,1,SOUTHWEST,ASW,GOVERNMENT,APPROACH,1
2001,1,WEST,AWP,COMMERCIAL,APPROACH,1
2001,1,WEST,AWP,COMMERCIAL,APPROACH,1
2001,1,WEST,AWP,COMMERCIAL,CLIMB,1
2001,1,WEST,AWP,SHIPPING,DESCENT,1
2001,1,WEST,ANM,COMMERCIAL,CLIMB,1
2001,1,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
2001,1,WEST,AWP,BUSINESS,TAKEOFF RUN,1
2001,1,SOUTHEAST,ASO,BUSINESS,LANDING ROLL,1
2001,1,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
2001,1,SOUTHWEST,ASW,GOVERNMENT,CLIMB,1
2001,1,SOUTHWEST,ASW,GOVERNMENT,CLIMB,1
2001,1,MIDWEST,ACE,COMMERCIAL,CLIMB,1
2001,1,SOUTHWEST,ASW,GOVERNMENT,CLIMB,1
2001,1,WEST,ANM,COMMERCIAL,TAKEOFF RUN,1
2001,1,WEST,AWP,COMMERCIAL,APPROACH,1
2001,1,MIDWEST,ACE,COMMERCIAL,CLIMB,1
2001,1,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
2001,1,WEST,AWP,COMMERCIAL,DESCENT,1
2001,1,WEST,AWP,COMMERCIAL,CLIMB,1
2001,1,WEST,AWP,BUSINESS,APPROACH,1
2001,1,WEST,ANM,BUSINESS,LANDING ROLL,1
2001,1,SOUTHEAST,ASO,BUSINESS,LANDING ROLL,1
2001,1,WEST,AWP,PRIVATE,LANDING ROLL,1
2001,1,MIDWEST,AGL,BUSINESS,LANDING ROLL,1
2001,2,SOUTHWEST,ASW,GOVERNMENT,APPROACH,1
2001,2,SOUTHEAST,ASO,BUSINESS,LANDING ROLL,1
2001,2,MIDWEST,ACE,COMMERCIAL,APPROACH,1
2001,2,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
2001,2,SOUTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,2,WEST,AWP,BUSINESS,APPROACH,1
2001,2,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,2,SOUTHEAST,ASO,BUSINESS,DESCENT,1
2001,2,SOUTHEAST,AEA,BUSINESS,CLIMB,1
2001,2,SOUTHWEST,ASW,COMMERCIAL,CLIMB,1
2001,2,SOUTHEAST,ASO,GOVERNMENT,CLIMB,1
2001,2,WEST,AWP,BUSINESS,CLIMB,1
2001,2,SOUTHWEST,ASW,COMMERCIAL,CLIMB,1
2001,2,NORTHEAST,ANE,COMMERCIAL,CLIMB,1
2001,2,SOUTHWEST,ASW,PRIVATE,APPROACH,1
2001,2,WEST,AWP,COMMERCIAL,CLIMB,1
2001,2,SOUTHWEST,ASW,PRIVATE,TAKEOFF RUN,1
2001,2,WEST,AWP,CARGO,CLIMB,1
2001,2,SOUTHEAST,ASW,COMMERCIAL,CLIMB,1
2001,2,MIDWEST,ACE,BUSINESS,LANDING ROLL,1
2001,2,WEST,AWP,COMMERCIAL,APPROACH,1
2001,2,SOUTHEAST,ASO,GOVERNMENT,CLIMB,1
2001,2,SOUTHWEST,ASW,PRIVATE,APPROACH,1
2001,2,WEST,ANM,COMMERCIAL,CLIMB,1
2001,2,WEST,AWP,COMMERCIAL,APPROACH,1
2001,2,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,2,WEST,ANM,COMMERCIAL,APPROACH,1
2001,2,SOUTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
2001,2,WEST,AWP,COMMERCIAL,APPROACH,1
2001,2,SOUTHWEST,ASW,BUSINESS,LANDING ROLL,1
2001,3,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,1
2001,3,SOUTHEAST,ASO,PRIVATE,APPROACH,1
2001,3,SOUTHWEST,AWP,COMMERCIAL,CLIMB,1
2001,3,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
2001,3,WEST,ANM,COMMERCIAL,CLIMB,1
2001,3,SOUTHEAST,ASO,GOVERNMENT,CLIMB,1
2001,3,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,3,WEST,AWP,COMMERCIAL,CLIMB,1
2001,3,WEST,AWP,COMMERCIAL,CLIMB,1
2001,3,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
2001,3,MIDWEST,ACE,BUSINESS,APPROACH,1
2001,3,WEST,ANM,COMMERCIAL,APPROACH,1
2001,3,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
2001,3,MIDWEST,ACE,COMMERCIAL,CLIMB,1
2001,3,MIDWEST,AGL,BUSINESS,APPROACH,1
2001,3,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
2001,3,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
2001,3,WEST,AWP,COMMERCIAL,APPROACH,1
2001,3,WEST,ANM,COMMERCIAL,LANDING ROLL,1
2001,3,WEST,AWP,BUSINESS,TAKEOFF RUN,1
2001,3,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,3,WEST,AWP,COMMERCIAL,APPROACH,1
2001,3,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,1
2001,3,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
2001,3,WEST,ANM,BUSINESS,LANDING ROLL,1
2001,3,SOUTHEAST,ASO,COMMERCIAL,LANDING ROLL,1
2001,3,MIDWEST,ACE,BUSINESS,APPROACH,1
2001,3,MIDWEST,ACE,BUSINESS,APPROACH,1
2001,3,WEST,ANM,BUSINESS,APPROACH,1
2001,3,SOUTHWEST,ASW,GOVERNMENT,APPROACH,1
2001,3,WEST,ANM,COMMERCIAL,APPROACH,1
2001,3,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
2001,3,MIDWEST,ACE,COMMERCIAL,CLIMB,1
2001,3,SOUTHEAST,ASO,COMMERCIAL,LANDING ROLL,1
2001,3,WEST,ANM,COMMERCIAL,APPROACH,1
2001,3,SOUTHEAST,ASO,BUSINESS,LANDING ROLL,1
2001,3,MIDWEST,ACE,SHIPPING,APPROACH,1
2001,3,WEST,ANM,COMMERCIAL,APPROACH,1
2001,3,NORTHEAST,AEA,BUSINESS,CLIMB,1
2001,3,MIDWEST,AGL,COMMERCIAL,APPROACH,1
2001,3,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,3,MIDWEST,AGL,GOVERNMENT,APPROACH,1
2001,3,SOUTHEAST,ASO,COMMERCIAL,DESCENT,1
2001,3,WEST,AWP,COMMERCIAL,APPROACH,1
2001,3,MIDWEST,ACE,COMMERCIAL,APPROACH,1
2001,3,MIDWEST,AGL,GOVERNMENT,CLIMB,1
2001,3,MIDWEST,AGL,BUSINESS,APPROACH,1
2001,3,MIDWEST,AGL,COMMERCIAL,APPROACH,1
2001,3,SOUTHWEST,ASW,GOVERNMENT,APPROACH,1
2001,3,SOUTHWEST,ASW,COMMERCIAL,CLIMB,1
2001,3,SOUTHEAST,ASO,BUSINESS,CLIMB,1
2001,3,MIDWEST,ACE,COMMERCIAL,APPROACH,1
2001,3,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,3,WEST,AWP,COMMERCIAL,APPROACH,1
2001,4,MIDWEST,AGL,COMMERCIAL,APPROACH,1
2001,4,MIDWEST,AGL,BUSINESS,APPROACH,1
2001,4,SOUTHWEST,ASW,GOVERNMENT,CLIMB,1
2001,4,MIDWEST,AGL,COMMERCIAL,APPROACH,1
2001,4,MIDWEST,ACE,BUSINESS,CLIMB,1
2001,4,MIDWEST,ACE,COMMERCIAL,TAKEOFF RUN,1
2001,4,WEST,AWP,COMMERCIAL,DESCENT,1
2001,4,SOUTHEAST,AEA,SHIPPING,CLIMB,1
2001,4,SOUTHEAST,AEA,COMMERCIAL,DESCENT,1
2001,4,SOUTHEAST,ASO,COMMERCIAL,DESCENT,1
2001,4,MIDWEST,ACE,PRIVATE,LANDING ROLL,1
2001,4,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,1
2001,4,MIDWEST,AGL,COMMERCIAL,CLIMB,1
2001,4,NORTHEAST,ANE,COMMERCIAL,APPROACH,1
2001,4,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,1
2001,4,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
2001,4,MIDWEST,AGL,COMMERCIAL,CLIMB,1
2001,4,MIDWEST,AGL,COMMERCIAL,APPROACH,1
2001,4,NORTHEAST,ANE,COMMERCIAL,CLIMB,1
2001,4,MIDWEST,AGL,BUSINESS,APPROACH,1
2001,4,SOUTHWEST,AWP,COMMERCIAL,APPROACH,1
2001,4,MIDWEST,AGL,BUSINESS,LANDING ROLL,1
2001,4,MIDWEST,AGL,COMMERCIAL,CLIMB,1
2001,4,SOUTHEAST,AEA,COMMERCIAL,DESCENT,1
2001,4,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
2001,4,SOUTHWEST,ASW,COMMERCIAL,TAKEOFF RUN,1
2001,4,NORTHEAST,AEA,BUSINESS,LANDING ROLL,1
2001,4,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
2001,4,MIDWEST,AGL,BUSINESS,LANDING ROLL,1
2001,4,WEST,ANM,COMMERCIAL,LANDING ROLL,1
2001,4,MIDWEST,AGL,COMMERCIAL,DESCENT,1
2001,4,WEST,ANM,PRIVATE,LANDING ROLL,1
2001,4,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,4,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,1
2001,4,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,1
2001,4,MIDWEST,AGL,COMMERCIAL,CLIMB,1
2001,4,WEST,ANM,BUSINESS,DESCENT,1
2001,4,WEST,AWP,COMMERCIAL,APPROACH,1
2001,4,MIDWEST,ACE,COMMERCIAL,APPROACH,1
2001,4,WEST,AWP,PRIVATE,CLIMB,1
2001,4,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
2001,5,NORTHEAST,AEA,BUSINESS,TAKEOFF RUN,1
2001,5,SOUTHEAST,ASO,GOVERNMENT,CLIMB,1
2001,5,WEST,AWP,COMMERCIAL,CLIMB,1
2001,5,WEST,ANM,COMMERCIAL,APPROACH,1
2001,5,SOUTHWEST,ASW,COMMERCIAL,CLIMB,1
2001,5,WEST,AWP,COMMERCIAL,APPROACH,1
2001,5,SOUTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,5,SOUTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,5,WEST,AWP,COMMERCIAL,APPROACH,1
2001,5,WEST,AWP,BUSINESS,CLIMB,1
2001,5,MIDWEST,AGL,BUSINESS,APPROACH,1
2001,5,MIDWEST,AGL,BUSINESS,LANDING ROLL,1
2001,5,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
2001,5,MIDWEST,AGL,COMMERCIAL,CLIMB,1
2001,5,WEST,AWP,BUSINESS,APPROACH,1
2001,5,WEST,AWP,COMMERCIAL,APPROACH,1
2001,5,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,5,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,5,NORTHEAST,ANE,PRIVATE,TAKEOFF RUN,1
2001,5,SOUTHWEST,ASW,GOVERNMENT,CLIMB,1
2001,5,WEST,AWP,PRIVATE,CLIMB,1
2001,5,NORTHEAST,AEA,BUSINESS,LANDING ROLL,1
2001,5,SOUTHEAST,ASO,PRIVATE,APPROACH,1
2001,5,WEST,ANM,COMMERCIAL,CLIMB,1
2001,5,MIDWEST,AGL,COMMERCIAL,APPROACH,1
2001,5,WEST,ANM,COMMERCIAL,TAKEOFF RUN,1
2001,6,SOUTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,6,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,1
2001,6,SOUTHWEST,AWP,BUSINESS,CLIMB,1
2001,6,WEST,AWP,GOVERNMENT,APPROACH,1
2001,6,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
2001,6,WEST,ANM,COMMERCIAL,TAKEOFF RUN,1
2001,6,SOUTHWEST,AWP,BUSINESS,CLIMB,1
2001,6,NORTHEAST,ANE,COMMERCIAL,APPROACH,1
2001,6,WEST,ANM,GOVERNMENT,CLIMB,1
2001,6,NORTHEAST,AEA,SHIPPING,APPROACH,1
2001,6,SOUTHEAST,ASO,BUSINESS,CLIMB,1
2001,6,MIDWEST,AGL,COMMERCIAL,CLIMB,1
2001,6,MIDWEST,AGL,PRIVATE,CLIMB,1
2001,6,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
2001,6,SOUTHWEST,ASW,PRIVATE,CLIMB,1
2001,6,SOUTHEAST,ASO,GOVERNMENT,TAKEOFF RUN,1
2001,6,SOUTHEAST,ASO,GOVERNMENT,CLIMB,1
2001,6,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
2001,6,SOUTHEAST,ASO,GOVERNMENT,TAKEOFF RUN,1
2001,6,NORTHEAST,ANE,GOVERNMENT,LANDING ROLL,1
2001,6,MIDWEST,AGL,PRIVATE,LANDING ROLL,1
2001,6,SOUTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
2001,6,WEST,ANM,BUSINESS,APPROACH,1
2001,6,SOUTHEAST,ASW,BUSINESS,CLIMB,1
2001,6,NORTHEAST,ANE,COMMERCIAL,CLIMB,1
2001,6,SOUTHWEST,ASW,GOVERNMENT,CLIMB,1
2001,6,WEST,AWP,BUSINESS,CLIMB,1
2001,6,SOUTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,6,WEST,ANM,COMMERCIAL,LANDING ROLL,1
2001,6,MIDWEST,AGL,COMMERCIAL,APPROACH,1
2001,6,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
2001,6,WEST,ANM,COMMERCIAL,LANDING ROLL,1
2001,6,SOUTHEAST,AEA,PRIVATE,TAKEOFF RUN,1
2001,7,SOUTHEAST,ASO,BUSINESS,TAKEOFF RUN,1
2001,7,WEST,AWP,PRIVATE,LANDING ROLL,1
2001,7,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
2001,7,WEST,AWP,COMMERCIAL,APPROACH,1
2001,7,WEST,AWP,PRIVATE,CLIMB,1
2001,7,WEST,AWP,COMMERCIAL,APPROACH,1
2001,7,WEST,AWP,COMMERCIAL,APPROACH,1
2001,7,SOUTHEAST,AEA,BUSINESS,APPROACH,1
2001,7,WEST,ANM,COMMERCIAL,APPROACH,1
2001,7,SOUTHEAST,ASO,BUSINESS,CLIMB,1
2001,7,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,1
2001,7,SOUTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
2001,7,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
2001,7,SOUTHEAST,ASO,COMMERCIAL,LANDING ROLL,1
2001,7,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
2001,7,SOUTHEAST,ASW,COMMERCIAL,APPROACH,1
2001,7,WEST,AWP,COMMERCIAL,TAKEOFF RUN,1
2001,7,WEST,ANM,COMMERCIAL,LANDING ROLL,1
2001,7,NORTHEAST,ANE,COMMERCIAL,CLIMB,1
2001,7,MIDWEST,ACE,COMMERCIAL,CLIMB,1
2001,7,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
2001,7,WEST,AWP,COMMERCIAL,CLIMB,1
2001,7,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
2001,7,SOUTHWEST,ASW,COMMERCIAL,LANDING ROLL,1
2001,7,NORTHEAST,ANE,COMMERCIAL,CLIMB,1
2001,7,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,1
2001,7,SOUTHWEST,ASW,COMMERCIAL,LANDING ROLL,1
2001,7,MIDWEST,AGL,COMMERCIAL,APPROACH,1
2001,7,MIDWEST,AGL,PRIVATE,LANDING ROLL,1
2001,7,WEST,AWP,COMMERCIAL,LANDING ROLL,1
2001,7,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,7,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
2001,7,WEST,AWP,COMMERCIAL,APPROACH,1
2001,7,SOUTHWEST,ASW,BUSINESS,CLIMB,1
2001,7,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
2001,7,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,1
2001,7,SOUTHEAST,ASW,COMMERCIAL,CLIMB,1
2001,7,SOUTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,7,WEST,AWP,COMMERCIAL,APPROACH,1
2001,7,NORTHEAST,ANE,PRIVATE,LANDING ROLL,1
2001,7,SOUTHEAST,ASO,SHIPPING,DESCENT,1
2001,8,SOUTHWEST,ASW,COMMERCIAL,TAKEOFF RUN,1
2001,8,MIDWEST,AGL,SHIPPING,APPROACH,1
2001,8,MIDWEST,ACE,COMMERCIAL,APPROACH,1
2001,8,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
2001,8,SOUTHEAST,ASO,SHIPPING,APPROACH,1
2001,8,WEST,AWP,COMMERCIAL,CLIMB,1
2001,8,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
2001,8,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
2001,8,SOUTHEAST,ASO,COMMERCIAL,DESCENT,1
2001,8,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,8,NORTHEAST,ANE,BUSINESS,LANDING ROLL,1
2001,8,SOUTHWEST,ASW,COMMERCIAL,LANDING ROLL,1
2001,8,NORTHEAST,AEA,PRIVATE,APPROACH,1
2001,8,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,8,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
2001,8,SOUTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,8,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
2001,8,SOUTHEAST,ASO,BUSINESS,CLIMB,1
2001,8,SOUTHEAST,ASO,BUSINESS,CLIMB,1
2001,8,SOUTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,8,WEST,ANM,BUSINESS,CLIMB,1
2001,8,MIDWEST,AGL,COMMERCIAL,LANDING ROLL,1
2001,8,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
2001,8,SOUTHEAST,ASO,BUSINESS,LANDING ROLL,1
2001,8,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,8,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,8,SOUTHWEST,ASW,COMMERCIAL,LANDING ROLL,1
2001,8,NORTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,8,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
2001,8,MIDWEST,AGL,COMMERCIAL,APPROACH,1
2001,8,NORTHEAST,ANE,COMMERCIAL,APPROACH,1
2001,8,WEST,AWP,BUSINESS,LANDING ROLL,1
2001,8,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
2001,8,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
2001,8,WEST,AWP,BUSINESS,APPROACH,1
2001,8,MIDWEST,ACE,GOVERNMENT,CLIMB,1
2001,8,WEST,ANM,COMMERCIAL,LANDING ROLL,1
2001,8,SOUTHEAST,ASO,COMMERCIAL,LANDING ROLL,1
2001,8,SOUTHEAST,ASO,BUSINESS,CLIMB,1
2001,8,SOUTHEAST,AEA,BUSINESS,DESCENT,1
2001,8,SOUTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
2001,8,WEST,AWP,COMMERCIAL,LANDING ROLL,1
2001,8,MIDWEST,AGL,COMMERCIAL,DESCENT,1
2001,8,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
2001,8,MIDWEST,ACE,COMMERCIAL,DESCENT,1
2001,8,SOUTHEAST,ASO,BUSINESS,TAKEOFF RUN,1
2001,8,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
2001,8,MIDWEST,AGL,BUSINESS,CLIMB,1
2001,8,WEST,ANM,SHIPPING,APPROACH,1
2001,8,SOUTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
2001,8,MIDWEST,AGL,COMMERCIAL,LANDING ROLL,1
2001,8,SOUTHEAST,ASO,BUSINESS,APPROACH,1
2001,9,MIDWEST,AGL,BUSINESS,APPROACH,1
2001,9,SOUTHEAST,ASW,COMMERCIAL,CLIMB,1
2001,9,SOUTHEAST,ASO,COMMERCIAL,CLIMB,1
2001,9,NORTHEAST,ANE,COMMERCIAL,CLIMB,1
2001,9,SOUTHEAST,ASO,COMMERCIAL,DESCENT,1
2001,9,NORTHEAST,ANE,BUSINESS,APPROACH,1
2001,9,SOUTHWEST,ASW,COMMERCIAL,LANDING ROLL,1
2001,9,MIDWEST,AGL,PRIVATE,LANDING ROLL,1
2001,9,NORTHEAST,ANE,COMMERCIAL,APPROACH,1
2001,9,SOUTHEAST,AEA,BUSINESS,LANDING ROLL,1
2001,9,NORTHEAST,AEA,BUSINESS,APPROACH,1
2001,9,MIDWEST,AGL,COMMERCIAL,TAKEOFF RUN,1
2001,9,MIDWEST,AGL,PRIVATE,TAKEOFF RUN,1
2001,9,SOUTHWEST,ASW,COMMERCIAL,CLIMB,1
2001,9,MIDWEST,AGL,BUSINESS,TAKEOFF RUN,1
2001,9,SOUTHEAST,ASO,COMMERCIAL,LANDING ROLL,1
2001,9,SOUTHEAST,ASO,BUSINESS,LANDING ROLL,1
2001,9,MIDWEST,AGL,BUSINESS,APPROACH,1
2001,9,SOUTHEAST,ASO,COMMERCIAL,TAKEOFF RUN,1
2001,9,NORTHEAST,ANE,COMMERCIAL,TAKEOFF RUN,1
2001,9,SOUTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
2001,9,NORTHEAST,ANE,GOVERNMENT,LANDING ROLL,1
2001,9,SOUTHEAST,ASO,COMMERCIAL,DESCENT,1
2001,9,MIDWEST,ACE,BUSINESS,APPROACH,1
2001,9,MIDWEST,AGL,COMMERCIAL,LANDING ROLL,1
2001,9,NORTHEAST,AEA,COMMERCIAL,LANDING ROLL,1
2001,9,SOUTHEAST,ASW,COMMERCIAL,ARRIVAL,1
2001,9,SOUTHEAST,AEA,COMMERCIAL,CLIMB,1
2001,9,MIDWEST,AGL,COMMERCIAL,CLIMB,1
2001,9,MIDWEST,ACE,BUSINESS,APPROACH,1
2001,9,SOUTHWEST,ASW,COMMERCIAL,APPROACH,1
2001,9,WEST,ANM,COMMERCIAL,APPROACH,1
2001,9,SOUTHEAST,ASO,COMMERCIAL,APPROACH,1
2001,9,SOUTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,9,SOUTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,9,SOUTHEAST,ASO,BUSINESS,TAKEOFF RUN,1
2001,9,MIDWEST,AGL,COMMERCIAL,APPROACH,1
2001,9,NORTHEAST,AEA,COMMERCIAL,TAKEOFF RUN,1
2001,9,MIDWEST,AGL,BUSINESS,APPROACH,1
2001,9,WEST,ANM,COMMERCIAL,TAKEOFF RUN,1
2001,9,MIDWEST,AGL,GOVERNMENT,TAKEOFF RUN,1
2001,9,WEST,ANM,BUSINESS,LANDING ROLL,1
2001,9,SOUTHWEST,ASW,COMMERCIAL,LANDING ROLL,1
2001,9,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,9,MIDWEST,AGL,PRIVATE,LANDING ROLL,1
2001,9,NORTHEAST,AEA,COMMERCIAL,APPROACH,1
2001,9,SOUTHWEST,AWP,COMMERCIAL,APPROACH,1
